Product_ID,Product_Name,Category,Brand,Cost_Price,Selling_Price
998,Sports Item 98,Sports,Apex,4177,4794.97
999,Sports Item 99,Sports,Apex,2254,2644.53
1000,Sports Item 100,Sports,Vista,3032,3541.79
1001,Sports Item 101,Sports,Everest,1413,1613.05
1002,Sports Item 102,Sports,Everest,1801,2102.72
1003,Sports Item 103,Sports,Nova,2808,3227.46
1004,Sports Item 104,Sports,Everest,829,975.13
1005,Sports Item 105,Sports,UrbanX,1321,1556.11
1006,Sports Item 106,Sports,Apex,929,1092.68
1007,Sports Item 107,Sports,Vista,3841,4530.64
1008,Sports Item 108,Sports,UrbanX,2263,2621.85
1009,Sports Item 109,Sports,Vista,1531,1798.87
1010,Sports Item 110,Sports,Aura,3050,3574.79
1011,Sports Item 111,Sports,UrbanX,3589,4197.48
1012,Sports Item 112,Sports,Prime,475,541.68
1013,Sports Item 113,Sports,Everest,1496,1725.11
1014,Sports Item 114,Sports,UrbanX,2297,2699.29
1015,Sports Item 115,Sports,Prime,3152,3696.03
1016,Sports Item 116,Sports,Everest,1032,1193.02
1017,Sports Item 117,Sports,Everest,2326,2729.39
1018,Sports Item 118,Sports,Prime,3554,4143.8
1019,Sports Item 119,Sports,Nova,1026,1175.08
1020,Sports Item 120,Sports,Everest,1405,1607.53
1021,Sports Item 121,Sports,Prime,4760,5555.57
1022,Sports Item 122,Sports,Nova,3210,3759.44
1023,Sports Item 123,Sports,Everest,1170,1356.41
1024,Sports Item 124,Sports,Everest,1025,1204.89
1025,Sports Item 125,Sports,Aura,476,543.85
1026,Sports Item 126,Sports,Apex,201,234.8
1027,Sports Item 127,Sports,UrbanX,2871,3332.55
1028,Sports Item 128,Sports,Apex,3645,4251.78
1029,Sports Item 129,Sports,Nimbus,4047,4669.55
1030,Sports Item 130,Sports,Nova,1317,1545.58
1031,Sports Item 131,Sports,Prime,195,227.32
1032,Sports Item 132,Sports,Everest,4241,4978.74
1033,Sports Item 133,Sports,Everest,1454,1661.91
1034,Sports Item 134,Sports,Vista,2726,3133.91
1035,Sports Item 135,Sports,Nimbus,512,594.06
1036,Sports Item 136,Sports,UrbanX,3403,3990.64
1037,Sports Item 137,Sports,Everest,3860,4468.98
1038,Sports Item 138,Sports,Everest,821,964.07
1039,Sports Item 139,Sports,Everest,2689,3078.23
1040,Sports Item 140,Sports,Nimbus,245,280.31
1041,Sports Item 141,Sports,Nova,393,456.78
1042,Sports Item 142,Sports,Vista,844,988.89
1043,Sports Item 143,Sports,Everest,4264,4956.87
1044,Sports Item 144,Sports,Nova,2892,3338.91
1045,Sports Item 145,Sports,Aura,1926,2260.69
1046,Sports Item 146,Sports,Everest,4688,5488.23
1047,Sports Item 147,Sports,UrbanX,3076,3594.73
1048,Sports Item 148,Sports,Apex,898,1050.99
1049,Sports Item 149,Sports,Vista,117,134.98
1050,Sports Item 150,Sports,UrbanX,4586,5323.79
1051,Home Item 1,Home Decor,Everest,475,563.29
1052,Home Item 2,Home Decor,Nimbus,1250,1478.59
1053,Home Item 3,Home Decor,Apex,976,1132.33
1054,Home Item 4,Home Decor,Nimbus,1636,1889.3
1055,Home Item 5,Home Decor,Apex,1866,2180.01
1056,Home Item 6,Home Decor,Nimbus,2868,3310.56
1057,Home Item 7,Home Decor,UrbanX,480,569.79
1058,Home Item 8,Home Decor,Prime,3790,4427.84
1059,Home Item 9,Home Decor,Nova,4186,4814.63
1060,Home Item 10,Home Decor,Everest,4632,5500.09
1061,Home Item 11,Home Decor,Prime,4264,5036.82
1062,Home Item 12,Home Decor,Prime,4839,5598.46
1063,Home Item 13,Home Decor,Aura,948,1104.89
1064,Home Item 14,Home Decor,Nimbus,4229,5012.45
1065,Home Item 15,Home Decor,Aura,2133,2476.29
1066,Home Item 16,Home Decor,Prime,2509,2930.8
1067,Home Item 17,Home Decor,Vista,1231,1435.97
1068,Home Item 18,Home Decor,Apex,4587,5432.97
1069,Home Item 19,Home Decor,Vista,1745,2021.39
1070,Home Item 20,Home Decor,Prime,2928,3475.09
1071,Home Item 21,Home Decor,Aura,1556,1820.76
1072,Home Item 22,Home Decor,Everest,1045,1233.55
1073,Home Item 23,Home Decor,Nimbus,4874,5716.35
1074,Home Item 24,Home Decor,Nimbus,4473,5195.11
1075,Home Item 25,Home Decor,Nova,204,238.87
1076,Home Item 26,Home Decor,Nova,3220,3721.72
1077,Home Item 27,Home Decor,Prime,1737,2016.1
1078,Home Item 28,Home Decor,Prime,2447,2880.94
1079,Home Item 29,Home Decor,Vista,608,716.0
1080,Home Item 30,Home Decor,Nova,1771,2090.03
1081,Home Item 31,Home Decor,UrbanX,3038,3592.62
1082,Home Item 32,Home Decor,Nimbus,4702,5569.96
1083,Home Item 33,Home Decor,Vista,2046,2394.71
1084,Home Item 34,Home Decor,Nimbus,484,574.54
1085,Home Item 35,Home Decor,Aura,3512,4173.2
1086,Home Item 36,Home Decor,Vista,4623,5326.4
1087,Home Item 37,Home Decor,Everest,1763,2071.21
1088,Home Item 38,Home Decor,Aura,1947,2310.04
1089,Home Item 39,Home Decor,Apex,4920,5765.57
1090,Home Item 40,Home Decor,Prime,1685,1957.58
1091,Home Item 41,Home Decor,Prime,710,821.81
1092,Home Item 42,Home Decor,Nova,4309,4975.92
1093,Home Item 43,Home Decor,Vista,3610,4191.8
1094,Home Item 44,Home Decor,Vista,1165,1347.25
1095,Home Item 45,Home Decor,Prime,146,169.83
1096,Home Item 46,Home Decor,Aura,427,493.68
1097,Home Item 47,Home Decor,Vista,4989,5747.5
1098,Home Item 48,Home Decor,Aura,4118,4865.81
1099,Home Item 49,Home Decor,Aura,697,823.41
1100,Home Item 50,Home Decor,Prime,4404,5103.35
1101,Home Item 51,Home Decor,Prime,4364,5030.5
1102,Home Item 52,Home Decor,Nimbus,3507,4109.23
1103,Home Item 53,Home Decor,Apex,853,992.87
1104,Home Item 54,Home Decor,Vista,2818,3278.02
1105,Home Item 55,Home Decor,Everest,1889,2244.16
1106,Home Item 56,Home Decor,Nova,4698,5557.49
1107,Home Item 57,Home Decor,Everest,1039,1222.65
1108,Home Item 58,Home Decor,Apex,2068,2453.02
1109,Home Item 59,Home Decor,Aura,426,501.53
1110,Home Item 60,Home Decor,UrbanX,3224,3825.72
1111,Home Item 61,Home Decor,Vista,3261,3783.62
1112,Home Item 62,Home Decor,Aura,302,358.31
1113,Home Item 63,Home Decor,Everest,4313,5098.45
1114,Home Item 64,Home Decor,Apex,4087,4707.22
1115,Home Item 65,Home Decor,UrbanX,2724,3188.59
1116,Home Item 66,Home Decor,Nova,1471,1748.82
1117,Home Item 67,Home Decor,Apex,636,736.76
1118,Home Item 68,Home Decor,Apex,3575,4230.75
1119,Home Item 69,Home Decor,Nimbus,4505,5330.09
1120,Home Item 70,Home Decor,Prime,690,814.11
1121,Home Item 71,Home Decor,Aura,294,343.5
1122,Home Item 72,Home Decor,Nova,410,472.94
1123,Home Item 73,Home Decor,UrbanX,1558,1841.2
1124,Home Item 74,Home Decor,Vista,4810,5689.58
1125,Home Item 75,Home Decor,Nimbus,3439,4008.23
1126,Home Item 76,Home Decor,Nimbus,3647,4240.21
1127,Home Item 77,Home Decor,UrbanX,1069,1252.22
1128,Home Item 78,Home Decor,UrbanX,4897,5640.47
1129,Home Item 79,Home Decor,UrbanX,3030,3596.98
1130,Home Item 80,Home Decor,Vista,2474,2922.97
1131,Home Item 81,Home Decor,Everest,808,938.3
1132,Home Item 82,Home Decor,Nova,3224,3758.55
1133,Home Item 83,Home Decor,Apex,3982,4604.2
1134,Home Item 84,Home Decor,Vista,1217,1435.9
1135,Home Item 85,Home Decor,Aura,1280,1487.26
1136,Home Item 86,Home Decor,Prime,191,223.88
1137,Home Item 87,Home Decor,Nimbus,1109,1277.2
1138,Home Item 88,Home Decor,UrbanX,4500,5273.55
1139,Home Item 89,Home Decor,Aura,2596,3007.21
1140,Home Item 90,Home Decor,Prime,1834,2139.37
1141,Home Item 91,Home Decor,Vista,1418,1641.14
1142,Home Item 92,Home Decor,Nova,1691,1952.4
1143,Home Item 93,Home Decor,UrbanX,4596,5370.2
1144,Home Item 94,Home Decor,Vista,2481,2919.81
1145,Home Item 95,Home Decor,Everest,904,1046.74
1146,Home Item 96,Home Decor,Apex,2810,3271.64
1147,Home Item 97,Home Decor,UrbanX,919,1067.33
1148,Home Item 98,Home Decor,Everest,1685,1959.17
1149,Home Item 99,Home Decor,Vista,2789,3276.11
1150,Home Item 100,Home Decor,Aura,4885,5647.53
1151,Home Item 101,Home Decor,Prime,2691,3197.84
1152,Home Item 102,Home Decor,Apex,139,161.59
1153,Home Item 103,Home Decor,Aura,3672,4263.44
1154,Home Item 104,Home Decor,Aura,1200,1412.62
1155,Home Item 105,Home Decor,Aura,4031,4710.28
1156,Home Item 106,Home Decor,UrbanX,2602,3042.98
1157,Home Item 107,Home Decor,UrbanX,1539,1809.59
1158,Home Item 108,Home Decor,Prime,2398,2840.07
1159,Home Item 109,Home Decor,UrbanX,4512,5224.25
1160,Home Item 110,Home Decor,Nova,717,850.14
1161,Home Item 111,Home Decor,Apex,4866,5708.58
1162,Home Item 112,Home Decor,Everest,400,468.83
1163,Home Item 113,Home Decor,Apex,1317,1533.82
1164,Home Item 114,Home Decor,Vista,4930,5814.09
1165,Home Item 115,Home Decor,UrbanX,1196,1397.63
1166,Home Item 116,Home Decor,Nova,3350,3901.26
1167,Home Item 117,Home Decor,Prime,2056,2434.14
1168,Home Item 118,Home Decor,Prime,4311,4981.86
1169,Home Item 119,Home Decor,Prime,1567,1837.55
1170,Home Item 120,Home Decor,Nova,4060,4821.52
1171,Home Item 121,Home Decor,Apex,1892,2233.43
1172,Home Item 122,Home Decor,Apex,614,712.59
1173,Home Item 123,Home Decor,Aura,450,529.53
1174,Home Item 124,Home Decor,Everest,3279,3832.45
1175,Home Item 125,Home Decor,Aura,480,552.77
1176,Home Item 126,Home Decor,Vista,945,1113.35
1177,Home Item 127,Home Decor,Prime,2257,2647.79
1178,Home Item 128,Home Decor,Aura,3185,3746.03
1179,Home Item 129,Home Decor,UrbanX,4914,5779.52
1180,Home Item 130,Home Decor,Apex,4332,5025.39
1181,Home Item 131,Home Decor,Aura,4330,5049.79
1182,Home Item 132,Home Decor,Nova,4088,4830.82
1183,Home Item 133,Home Decor,Everest,4211,4991.22
1184,Home Item 134,Home Decor,Vista,1456,1687.79
1185,Home Item 135,Home Decor,Prime,1832,2117.81
1186,Home Item 136,Home Decor,UrbanX,3067,3600.91
1187,Home Item 137,Home Decor,Aura,1986,2316.84
1188,Home Item 138,Home Decor,Everest,1028,1202.0
1189,Home Item 139,Home Decor,Prime,4024,4661.51
1190,Home Item 140,Home Decor,Nova,3466,3989.01
1191,Home Item 141,Home Decor,Prime,1147,1345.36
1192,Home Item 142,Home Decor,Nova,1203,1413.74
1193,Home Item 143,Home Decor,Prime,4788,5534.33
1194,Home Item 144,Home Decor,Nimbus,2215,2628.98
1195,Home Item 145,Home Decor,Vista,4717,5544.86
1196,Home Item 146,Home Decor,Everest,802,929.25
1197,Home Item 147,Home Decor,Nimbus,4045,4679.35
1198,Home Item 148,Home Decor,Prime,1269,1499.68
1199,Home Item 149,Home Decor,Aura,4284,4971.93
1200,Home Item 150,Home Decor,UrbanX,3814,4477.11
